Sample	raw_total_sequences	filtered_sequences	sequences	is_sorted	1st_fragments	last_fragments	reads_mapped	reads_mapped_and_paired	reads_unmapped	reads_properly_paired	reads_paired	reads_duplicated	reads_MQ0	reads_QC_failed	non-primary_alignments	supplementary_alignments	total_length	total_first_fragment_length	total_last_fragment_length	bases_mapped	bases_mapped_(cigar)	bases_trimmed	bases_duplicated	mismatches	error_rate	average_length	average_first_fragment_length	average_last_fragment_length	maximum_length	maximum_first_fragment_length	maximum_last_fragment_length	average_quality	insert_size_average	insert_size_standard_deviation	inward_oriented_pairs	outward_oriented_pairs	pairs_with_other_orientation	pairs_on_different_chromosomes	percentage_of_properly_paired_reads_(%)	reads_mapped_percent	reads_mapped_and_paired_percent	reads_unmapped_percent	reads_properly_paired_percent	reads_paired_percent	reads_duplicated_percent	reads_MQ0_percent	reads_QC_failed_percent
MHW278-RG	80639322.0	0.0	80639322.0	1.0	40432202.0	40207120.0	80639322.0	79611722.0	0.0	77107238.0	80639322.0	0.0	12918621.0	0.0	885438.0	0.0	11658369800.0	5859237967.0	5799131833.0	11658369800.0	10993226217.0	0.0	0.0	78788904.0	0.007167041	144.0	145.0	144.0	150.0	150.0	150.0	39.4	235.7	101.5	36263347.0	2402150.0	38996.0	1101368.0	95.6	100.0	98.72568373032699	0.0	95.61989868912836	100.0	0.0	16.020250021447353	0.0
MHW279-RG	66754260.0	0.0	66754260.0	1.0	33472719.0	33281541.0	66754260.0	65870402.0	0.0	63750640.0	66754260.0	0.0	11696274.0	0.0	792209.0	0.0	9498573236.0	4775791761.0	4722781475.0	9498573236.0	8928891809.0	0.0	0.0	67563151.0	0.007566801	142.0	143.0	142.0	150.0	150.0	150.0	39.4	223.0	95.4	29067119.0	2901521.0	32974.0	933587.0	95.5	100.0	98.67595266579241	0.0	95.5004819168095	100.0	0.0	17.52138964614393	0.0
MHW280-RG	84691519.0	0.0	84691519.0	1.0	42470268.0	42221251.0	84691519.0	83586504.0	0.0	80967556.0	84691519.0	0.0	13892724.0	0.0	928221.0	0.0	12268879327.0	6168390522.0	6100488805.0	12268879327.0	11572335907.0	0.0	0.0	83088061.0	0.007179887	144.0	145.0	144.0	150.0	150.0	150.0	39.4	242.3	103.8	38419175.0	2181928.0	41185.0	1150964.0	95.6	100.0	98.69524715928168	0.0	95.60290918858121	100.0	0.0	16.403914068420473	0.0
MHW281-RG	90831771.0	0.0	90831771.0	1.0	45555493.0	45276278.0	90831771.0	89522894.0	0.0	86524544.0	90831771.0	0.0	14429769.0	0.0	969665.0	0.0	13192664661.0	6632918459.0	6559746202.0	13192664661.0	12490433492.0	0.0	0.0	89726166.0	0.007183591	145.0	146.0	145.0	150.0	150.0	150.0	39.4	257.9	108.6	41497587.0	1909243.0	46935.0	1307682.0	95.3	100.0	98.55900971037987	0.0	95.25801715349137	100.0	0.0	15.886257463811864	0.0
MHW282-RG	90592021.0	0.0	90592021.0	1.0	45425991.0	45166030.0	90592021.0	89450186.0	0.0	86677970.0	90592021.0	0.0	16169507.0	0.0	1050789.0	0.0	13064782011.0	6567661699.0	6497120312.0	13064782011.0	12298734561.0	0.0	0.0	90593034.0	0.007366045	144.0	145.0	144.0	150.0	150.0	150.0	39.4	226.6	95.0	40573765.0	2885116.0	44092.0	1222120.0	95.7	100.0	98.73958546525859	0.0	95.67947490651521	100.0	0.0	17.848709876998992	0.0
MHW283-RG	88948054.0	0.0	88948054.0	1.0	44601112.0	44346942.0	88948054.0	87760048.0	0.0	84740566.0	88948054.0	0.0	15185913.0	0.0	1089127.0	0.0	12854748304.0	6461450708.0	6393297596.0	12854748304.0	12132142130.0	0.0	0.0	90697567.0	0.007475808	144.0	145.0	144.0	150.0	150.0	150.0	39.4	242.3	102.7	40033267.0	2475219.0	48930.0	1322608.0	95.3	100.0	98.6643822471934	0.0	95.26972450684531	100.0	0.0	17.072788349028976	0.0
MHW284-RG	84467775.0	0.0	84467775.0	1.0	42348193.0	42119582.0	84467775.0	83412772.0	0.0	80752240.0	84467775.0	0.0	14003654.0	0.0	949272.0	0.0	12191539206.0	6125174221.0	6066364985.0	12191539206.0	11479430776.0	0.0	0.0	82122009.0	0.007153839	144.0	145.0	144.0	150.0	150.0	150.0	39.4	227.8	96.9	37838793.0	2651698.0	40463.0	1175432.0	95.6	100.0	98.75099941960114	0.0	95.60123964434958	100.0	0.0	16.578694064097224	0.0
MHW285-RG	84011842.0	0.0	84011842.0	1.0	42122464.0	41889378.0	84011842.0	82869710.0	0.0	80127606.0	84011842.0	0.0	13421843.0	0.0	914366.0	0.0	12167638083.0	6114459183.0	6053178900.0	12167638083.0	11483074824.0	0.0	0.0	82374506.0	0.007173558	144.0	145.0	145.0	150.0	150.0	150.0	39.4	241.6	101.0	37945584.0	2235500.0	41040.0	1212731.0	95.4	100.0	98.6405107032411	0.0	95.37656131858174	100.0	0.0	15.97613226954362	0.0
MHW286-RG	87136516.0	0.0	87136516.0	1.0	43705594.0	43430922.0	87136516.0	85828982.0	0.0	82855668.0	87136516.0	0.0	13796732.0	0.0	974036.0	0.0	12627520997.0	6350575333.0	6276945664.0	12627520997.0	11950016815.0	0.0	0.0	88179543.0	0.007379031	144.0	145.0	145.0	150.0	150.0	150.0	39.4	262.3	111.5	39602863.0	1963978.0	48345.0	1299305.0	95.1	100.0	98.49944195611401	0.0	95.0871939842075	100.0	0.0	15.833467567144869	0.0
MHW287-RG	73895147.0	0.0	73895147.0	1.0	37050849.0	36844298.0	73895147.0	72901672.0	0.0	70707346.0	73895147.0	0.0	13108802.0	0.0	808025.0	0.0	10594625466.0	5325126141.0	5269499325.0	10594625466.0	9992556431.0	0.0	0.0	73028602.0	0.0073083	143.0	144.0	143.0	150.0	150.0	150.0	39.4	232.8	98.8	32884667.0	2567948.0	34623.0	963598.0	95.7	100.0	98.65556123732998	0.0	95.68604823263969	100.0	0.0	17.739733300753837	0.0
MHW288-RG	87094513.0	0.0	87094513.0	1.0	43662174.0	43432339.0	87094513.0	85941074.0	0.0	83195448.0	87094513.0	0.0	14682477.0	0.0	1037709.0	0.0	12385501025.0	6223204071.0	6162296954.0	12385501025.0	11679433853.0	0.0	0.0	87031702.0	0.007451706	142.0	143.0	142.0	150.0	150.0	150.0	39.4	229.6	98.5	38054791.0	3670466.0	43347.0	1201933.0	95.5	100.0	98.67564676548567	0.0	95.52317951419053	100.0	0.0	16.858096445180195	0.0
MHW289-RG	76034841.0	0.0	76034841.0	1.0	38241084.0	37793757.0	76034841.0	74276850.0	0.0	69259264.0	76034841.0	0.0	11481392.0	0.0	1173806.0	0.0	10991980869.0	5548576995.0	5443403874.0	10991980869.0	10398375440.0	0.0	0.0	76773350.0	0.007383206	144.0	145.0	144.0	150.0	150.0	150.0	39.4	268.3	106.3	33137968.0	1640841.0	68417.0	2291199.0	91.1	100.0	97.68791388674042	0.0	91.08885228023296	100.0	0.0	15.100172301274359	0.0
MHW290-RG	79977546.0	0.0	79977546.0	1.0	40246087.0	39731459.0	79977546.0	78154234.0	0.0	71976144.0	79977546.0	0.0	11966169.0	0.0	1364349.0	0.0	11567917865.0	5842642512.0	5725275353.0	11567917865.0	10942827025.0	0.0	0.0	81196957.0	0.007420108	144.0	145.0	144.0	150.0	150.0	150.0	39.4	267.5	107.2	34382240.0	1775777.0	82541.0	2836559.0	90.0	100.0	97.72022012278296	0.0	89.99543946997323	100.0	0.0	14.96191068428131	0.0
MHW291-RG	68518334.0	0.0	68518334.0	1.0	34722792.0	33795542.0	68518334.0	66407274.0	0.0	60048424.0	68518334.0	0.0	10451184.0	0.0	1360709.0	0.0	9879978075.0	5027405422.0	4852572653.0	9879978075.0	9340664140.0	0.0	0.0	69104174.0	0.007398208	144.0	145.0	144.0	150.0	150.0	150.0	39.4	263.4	105.9	28588101.0	1588126.0	83223.0	2944187.0	87.6	100.0	96.91898521642398	0.0	87.63847644048089	100.0	0.0	15.253120427592417	0.0
MHW292-RG	93690930.0	0.0	93690930.0	1.0	47123679.0	46567251.0	93690930.0	91846478.0	0.0	86737678.0	93690930.0	0.0	13643279.0	0.0	1298923.0	0.0	13535807565.0	6829978216.0	6705829349.0	13535807565.0	12846989990.0	0.0	0.0	95345205.0	0.007421599	144.0	145.0	144.0	150.0	150.0	150.0	39.4	262.3	102.2	41345519.0	2208527.0	73160.0	2296033.0	92.6	100.0	98.03134412263812	0.0	92.57852174164564	100.0	0.0	14.562006162175997	0.0
MHW293-RG	91515358.0	0.0	91515358.0	1.0	46034505.0	45480853.0	91515358.0	89376232.0	0.0	81964010.0	91515358.0	0.0	14043978.0	0.0	1577169.0	0.0	13237189824.0	6682441653.0	6554748171.0	13237189824.0	12519767874.0	0.0	0.0	93223096.0	0.007446072	144.0	145.0	144.0	150.0	150.0	150.0	39.4	263.9	102.3	39205478.0	1970276.0	96089.0	3416273.0	89.6	100.0	97.66254971105506	0.0	89.56312010493365	100.0	0.0	15.346034050372179	0.0
MHW294-RG	96763082.0	0.0	96763082.0	1.0	48664561.0	48098521.0	96763082.0	94708676.0	0.0	88102204.0	96763082.0	0.0	15089309.0	0.0	1512038.0	0.0	14004991336.0	7066872689.0	6938118647.0	14004991336.0	13235481305.0	0.0	0.0	98782582.0	0.007463467	144.0	145.0	144.0	150.0	150.0	150.0	39.4	260.2	105.0	42087900.0	2150744.0	88553.0	3027141.0	91.0	100.0	97.87687002363154	0.0	91.04939836455395	100.0	0.0	15.594076468130686	0.0
MHW295-RG	102175618.0	0.0	102175618.0	1.0	51393516.0	50782102.0	102175618.0	100131200.0	0.0	94578486.0	102175618.0	0.0	15319547.0	0.0	1472057.0	0.0	14768459405.0	7453786196.0	7314673209.0	14768459405.0	13992734726.0	0.0	0.0	104067940.0	0.007437284	144.0	145.0	144.0	150.0	150.0	150.0	39.4	265.9	107.4	45122379.0	2364134.0	79499.0	2499588.0	92.6	100.0	97.99911364372663	0.0	92.56463317892532	100.0	0.0	14.99334900034566	0.0
MHW296-RG	112333874.0	0.0	112333874.0	1.0	56503067.0	55830807.0	112333874.0	109473844.0	0.0	95306686.0	112333874.0	0.0	17544614.0	0.0	2590668.0	0.0	16278628660.0	8213386367.0	8065242293.0	16278628660.0	15357500184.0	0.0	0.0	114197429.0	0.007435939	144.0	145.0	144.0	150.0	150.0	150.0	39.4	262.5	110.7	45442507.0	2502941.0	175110.0	6616364.0	84.8	100.0	97.45399148256918	0.0	84.84233883004872	100.0	0.0	15.61827557019889	0.0
MHW297-RG	97786790.0	0.0	97786790.0	1.0	49157395.0	48629395.0	97786790.0	95414998.0	0.0	84164258.0	97786790.0	0.0	17151035.0	0.0	4569496.0	0.0	14149783717.0	7135198808.0	7014584909.0	14149783717.0	12864352046.0	0.0	0.0	406522575.0	0.0316007	144.0	145.0	144.0	150.0	150.0	150.0	39.4	263.4	189.3	39773913.0	2848411.0	179569.0	4905606.0	86.1	100.0	97.57452719329471	0.0	86.06914901286768	100.0	0.0	17.539214652613097	0.0
MHW298-RG	97928009.0	0.0	97928009.0	1.0	49224327.0	48703682.0	97928009.0	96034320.0	0.0	91241076.0	97928009.0	0.0	14670622.0	0.0	1357267.0	0.0	14150296036.0	7136201842.0	7014094194.0	14150296036.0	13357015105.0	0.0	0.0	102243258.0	0.007654649	144.0	145.0	144.0	150.0	150.0	150.0	39.4	254.3	100.2	43394453.0	2405980.0	68615.0	2148112.0	93.2	100.0	98.0662437444225	0.0	93.1715828103888	100.0	0.0	14.981027542385755	0.0
MHW299-RG	89102996.0	0.0	89102996.0	1.0	45018815.0	44084181.0	89102996.0	86522874.0	0.0	76697556.0	89102996.0	0.0	14516726.0	0.0	1984676.0	0.0	12867036911.0	6524273554.0	6342763357.0	12867036911.0	12119612263.0	0.0	0.0	90625419.0	0.007477584	144.0	145.0	144.0	150.0	150.0	150.0	39.4	254.8	103.3	36431852.0	2128484.0	123374.0	4577727.0	86.1	100.0	97.10433754662975	0.0	86.07741539914102	100.0	0.0	16.292073950016224	0.0
MHW300-RG	105470904.0	0.0	105470904.0	1.0	53055601.0	52415303.0	105470904.0	103146936.0	0.0	94098266.0	105470904.0	0.0	15529345.0	0.0	1883242.0	0.0	15260290222.0	7700064251.0	7560225971.0	15260290222.0	14461896304.0	0.0	0.0	107209546.0	0.007413242	144.0	145.0	144.0	150.0	150.0	150.0	39.4	266.2	108.3	44868403.0	2419506.0	117735.0	4167824.0	89.2	100.0	97.79657904515543	0.0	89.21727455754053	100.0	0.0	14.723818997512335	0.0
MHW301-RG	102585751.0	0.0	102585751.0	1.0	51595084.0	50990667.0	102585751.0	100253386.0	0.0	92529722.0	102585751.0	0.0	15493223.0	0.0	1768800.0	0.0	14834420396.0	7487453791.0	7346966605.0	14834420396.0	14030331283.0	0.0	0.0	107415677.0	0.007655962	144.0	145.0	144.0	150.0	150.0	150.0	39.4	262.5	102.4	44160619.0	2320436.0	103087.0	3542551.0	90.2	100.0	97.72642401379895	0.0	90.19744077323175	100.0	0.0	15.102704663145664	0.0
MHW302-RG	95665039.0	0.0	95665039.0	1.0	48074201.0	47590838.0	95665039.0	93864928.0	0.0	89939606.0	95665039.0	0.0	14065845.0	0.0	1268090.0	0.0	13823237995.0	6968479157.0	6854758838.0	13823237995.0	13076179964.0	0.0	0.0	100720554.0	0.007702597	144.0	145.0	144.0	150.0	150.0	150.0	39.4	251.2	94.1	42835894.0	2300844.0	62275.0	1733451.0	94.0	100.0	98.11831885627518	0.0	94.01512500298045	100.0	0.0	14.703224027327266	0.0
MHW303-RG	102773200.0	0.0	102773200.0	1.0	51651627.0	51121573.0	102773200.0	101003590.0	0.0	97156414.0	102773200.0	0.0	14515403.0	0.0	1263999.0	0.0	14834837406.0	7478357216.0	7356480190.0	14834837406.0	14042446193.0	0.0	0.0	104621308.0	0.007450363	144.0	145.0	144.0	150.0	150.0	150.0	39.4	248.4	96.1	46059913.0	2685081.0	59900.0	1696901.0	94.5	100.0	98.2781406047491	0.0	94.5347756029782	100.0	0.0	14.123723889107275	0.0
MHW304-RG	94437292.0	0.0	94437292.0	1.0	47470528.0	46966764.0	94437292.0	91314056.0	0.0	80679770.0	94437292.0	0.0	13500036.0	0.0	6264769.0	0.0	13677398003.0	6891281658.0	6786116345.0	13677398003.0	10517055075.0	0.0	0.0	755945309.0	0.07187804	144.0	145.0	144.0	150.0	150.0	150.0	39.4	308.9	819.7	36495953.0	4457795.0	186083.0	4517197.0	85.4	100.0	96.69279377473043	0.0	85.43210874788744	100.0	0.0	14.295238368334406	0.0
MHW305-RG	95665048.0	0.0	95665048.0	1.0	48002999.0	47662049.0	95665048.0	93823116.0	0.0	90271750.0	95665048.0	0.0	13508394.0	0.0	1181664.0	0.0	13807434578.0	6948828280.0	6858606298.0	13807434578.0	13069819022.0	0.0	0.0	99083470.0	0.00758109	144.0	145.0	144.0	150.0	150.0	150.0	39.4	249.1	95.5	42811499.0	2482926.0	56126.0	1561007.0	94.4	100.0	98.07460296262016	0.0	94.36231088286289	100.0	0.0	14.120511390952315	0.0
MHW306-RG	94259437.0	0.0	94259437.0	1.0	47349264.0	46910173.0	94259437.0	92481080.0	0.0	88619636.0	94259437.0	0.0	13863411.0	0.0	1228195.0	0.0	13613039249.0	6860392957.0	6752646292.0	13613039249.0	12868982608.0	0.0	0.0	99501755.0	0.007731905	144.0	145.0	144.0	150.0	150.0	150.0	39.4	252.4	97.0	42112007.0	2361918.0	60372.0	1706243.0	94.0	100.0	98.11333797803185	0.0	94.01672534920827	100.0	0.0	14.70771674564532	0.0
MHW307-RG	108577640.0	0.0	108577640.0	1.0	54725944.0	53851696.0	108577640.0	106230430.0	0.0	101003288.0	108577640.0	0.0	16743949.0	0.0	1539339.0	0.0	15677240158.0	7926678132.0	7750562026.0	15677240158.0	14786007050.0	0.0	0.0	111028725.0	0.007509041	144.0	145.0	144.0	150.0	150.0	150.0	39.4	240.2	89.7	47863068.0	2826373.0	74663.0	2351111.0	93.0	100.0	97.83821972921865	0.0	93.02402225725297	100.0	0.0	15.421176035876263	0.0
MHW308-RG	81839419.0	0.0	81839419.0	1.0	41154414.0	40685005.0	81839419.0	80204748.0	0.0	75316214.0	81839419.0	0.0	12288884.0	0.0	1207023.0	0.0	11807911032.0	5955523399.0	5852387633.0	11807911032.0	11183720196.0	0.0	0.0	80726963.0	0.007218256	144.0	145.0	144.0	150.0	150.0	150.0	39.4	257.6	103.2	35714345.0	2096295.0	66614.0	2225120.0	92.0	100.0	98.0025872373312	0.0	92.0292628177138	100.0	0.0	15.015849513789925	0.0
MHW309-RG	89082138.0	0.0	89082138.0	1.0	44797172.0	44284966.0	89082138.0	87114366.0	0.0	81363864.0	89082138.0	0.0	13707972.0	0.0	1419506.0	0.0	12880260298.0	6499721472.0	6380538826.0	12880260298.0	12198327114.0	0.0	0.0	91269199.0	0.007482108	144.0	145.0	144.0	150.0	150.0	150.0	39.4	264.9	102.8	38908178.0	1957499.0	80552.0	2610954.0	91.3	100.0	97.79105885402078	0.0	91.33577822301481	100.0	0.0	15.388014149368532	0.0
MHW310-RG	88337190.0	0.0	88337190.0	1.0	44380074.0	43957116.0	88337190.0	86591368.0	0.0	82691382.0	88337190.0	0.0	13700942.0	0.0	1142915.0	0.0	12773289308.0	6437700131.0	6335589177.0	12773289308.0	12088543424.0	0.0	0.0	89918489.0	0.007438323	144.0	145.0	144.0	150.0	150.0	150.0	39.4	255.4	94.2	39580164.0	1928251.0	57933.0	1729336.0	93.6	100.0	98.02368402255041	0.0	93.60879828756156	100.0	0.0	15.509823212624262	0.0
MHW311-RG	71168554.0	0.0	71168554.0	1.0	35694883.0	35473671.0	71168554.0	70129070.0	0.0	67833054.0	71168554.0	0.0	13008496.0	0.0	966758.0	0.0	10039768305.0	5049794457.0	4989973848.0	10039768305.0	9398509058.0	0.0	0.0	77460945.0	0.008241833	141.0	141.0	141.0	150.0	150.0	150.0	39.3	217.9	83.6	31354873.0	2674222.0	36445.0	998995.0	95.3	100.0	98.53940547956054	0.0	95.3132390465598	100.0	0.0	18.27843235370498	0.0
MHW312-RG	111480822.0	0.0	111480822.0	1.0	55957912.0	55522910.0	111480822.0	109585390.0	0.0	105847948.0	111480822.0	0.0	15298113.0	0.0	1099262.0	0.0	16142349124.0	8131398196.0	8010950928.0	16142349124.0	15420427799.0	0.0	0.0	110224448.0	0.00714795	144.0	145.0	144.0	150.0	150.0	150.0	39.3	292.1	116.8	50932619.0	2194422.0	62165.0	1603489.0	94.9	100.0	98.29976854673713	0.0	94.94722599013488	100.0	0.0	13.722641011742809	0.0
MHW313-RG	90245611.0	0.0	90245611.0	1.0	45284527.0	44961084.0	90245611.0	88753004.0	0.0	85616064.0	90245611.0	0.0	12956037.0	0.0	981220.0	0.0	13056794721.0	6571837146.0	6484957575.0	13056794721.0	12437248045.0	0.0	0.0	90631350.0	0.007287091	144.0	145.0	144.0	150.0	150.0	150.0	39.3	282.6	116.1	40954194.0	2015750.0	51625.0	1354933.0	94.9	100.0	98.34606139460898	0.0	94.87005855608868	100.0	0.0	14.356417842857756	0.0
MHW314-RG	89494254.0	0.0	89494254.0	1.0	44906606.0	44587648.0	89494254.0	88016550.0	0.0	84910888.0	89494254.0	0.0	13010489.0	0.0	991955.0	0.0	12965279447.0	6526099459.0	6439179988.0	12965279447.0	12336713495.0	0.0	0.0	91345404.0	0.007404355	144.0	145.0	144.0	150.0	150.0	150.0	39.3	281.5	113.3	40710713.0	1904822.0	50663.0	1342077.0	94.9	100.0	98.34882807112957	0.0	94.87859187026689	100.0	0.0	14.537792560402815	0.0
MHW315-RG	83912650.0	0.0	83912650.0	1.0	42084779.0	41827871.0	83912650.0	82639200.0	0.0	79962862.0	83912650.0	0.0	12180048.0	0.0	898745.0	0.0	12122049550.0	6095782059.0	6026267491.0	12122049550.0	11504087196.0	0.0	0.0	82710665.0	0.007189677	144.0	145.0	144.0	150.0	150.0	150.0	39.4	259.7	103.7	37917399.0	2193009.0	43663.0	1165529.0	95.3	100.0	98.48240998228515	0.0	95.29297668468342	100.0	0.0	14.515151172081922	0.0
MHW316-RG	81353917.0	0.0	81353917.0	1.0	40816949.0	40536968.0	81353917.0	80122722.0	0.0	77728580.0	81353917.0	0.0	10536754.0	0.0	784564.0	0.0	11784554269.0	5929405756.0	5855148513.0	11784554269.0	11266350135.0	0.0	0.0	78977057.0	0.007009995	144.0	145.0	144.0	150.0	150.0	150.0	39.3	279.4	112.7	37224631.0	1772825.0	43060.0	1020845.0	95.5	100.0	98.48661865906223	0.0	95.5437462218322	100.0	0.0	12.951747609153227	0.0
MHW317-RG	78435253.0	0.0	78435253.0	1.0	39349342.0	39085911.0	78435253.0	77182218.0	0.0	74572562.0	78435253.0	0.0	11257888.0	0.0	854675.0	0.0	11320597150.0	5696566476.0	5624030674.0	11320597150.0	10743724624.0	0.0	0.0	79306729.0	0.007381679	144.0	145.0	144.0	150.0	150.0	150.0	39.3	270.9	114.5	35364085.0	2056245.0	44409.0	1126370.0	95.1	100.0	98.40245941451862	0.0	95.07531262760126	100.0	0.0	14.35309706975765	0.0
MHW318-RG	84346911.0	0.0	84346911.0	1.0	42313242.0	42033669.0	84346911.0	83063350.0	0.0	80471658.0	84346911.0	0.0	11354013.0	0.0	841346.0	0.0	12213557755.0	6144142224.0	6069415531.0	12213557755.0	11655970797.0	0.0	0.0	82223798.0	0.007054221	144.0	145.0	144.0	150.0	150.0	150.0	39.4	272.7	106.8	38527895.0	1850347.0	45003.0	1108430.0	95.4	100.0	98.4782359131089	0.0	95.40557804185622	100.0	0.0	13.461089286364025	0.0
MHW319-RG	97492079.0	0.0	97492079.0	1.0	48897306.0	48594773.0	97492079.0	96131714.0	0.0	93205860.0	97492079.0	0.0	13435756.0	0.0	1008619.0	0.0	14108860830.0	7095626172.0	7013234658.0	14108860830.0	13449897575.0	0.0	0.0	94753585.0	0.00704493	144.0	145.0	144.0	150.0	150.0	150.0	39.4	261.1	103.1	44282877.0	2480241.0	50740.0	1251999.0	95.6	100.0	98.60464048571576	0.0	95.60352077423644	100.0	0.0	13.781382177725435	0.0
MHW320-RG	111049256.0	0.0	111049256.0	1.0	55738968.0	55310288.0	111049256.0	109226246.0	0.0	105576172.0	111049256.0	0.0	15161340.0	0.0	1110687.0	0.0	16100702092.0	8110453722.0	7990248370.0	16100702092.0	15388842987.0	0.0	0.0	108981701.0	0.007081865	144.0	146.0	144.0	150.0	150.0	150.0	39.4	288.1	111.7	50895787.0	2096286.0	62531.0	1558519.0	95.1	100.0	98.35837711510648	0.0	95.07148071302703	100.0	0.0	13.652806462746586	0.0
MHW321-RG	169430490.0	0.0	169430490.0	1.0	85025660.0	84404830.0	169430490.0	166513506.0	0.0	160257806.0	169430490.0	0.0	26077400.0	0.0	1880005.0	0.0	24577299404.0	12377351740.0	12199947664.0	24577299404.0	23426340853.0	0.0	0.0	171749990.0	0.00733149	145.0	146.0	145.0	150.0	150.0	150.0	39.4	288.7	109.6	77504125.0	2946903.0	102286.0	2703439.0	94.6	100.0	98.27835946174741	0.0	94.58616686996537	100.0	0.0	15.391208512706303	0.0
MHW322-RG	99944430.0	0.0	99944430.0	1.0	50130482.0	49813948.0	99944430.0	98588726.0	0.0	95214378.0	99944430.0	0.0	16955984.0	0.0	1168401.0	0.0	14438729341.0	7262042875.0	7176686466.0	14438729341.0	13652865218.0	0.0	0.0	99698224.0	0.007302367	144.0	145.0	144.0	150.0	150.0	150.0	39.4	247.2	107.3	44697041.0	3061334.0	53044.0	1482944.0	95.3	100.0	98.64354221640966	0.0	95.26731804863962	100.0	0.0	16.96541167927017	0.0
MHW323-RG	107517408.0	0.0	107517408.0	1.0	53936199.0	53581209.0	107517408.0	105832742.0	0.0	102282686.0	107517408.0	0.0	15805275.0	0.0	1140953.0	0.0	15557921189.0	7828194359.0	7729726830.0	15557921189.0	14798592991.0	0.0	0.0	106418402.0	0.007191116	144.0	145.0	144.0	150.0	150.0	150.0	39.4	269.3	105.9	48819158.0	2498907.0	59693.0	1538613.0	95.1	100.0	98.43312256932384	0.0	95.13127957846604	100.0	0.0	14.70020092002218	0.0
MHW324-RG	101696269.0	0.0	101696269.0	1.0	51038985.0	50657284.0	101696269.0	99921760.0	0.0	96321364.0	101696269.0	0.0	14965067.0	0.0	1078051.0	0.0	14740595497.0	7423497573.0	7317097924.0	14740595497.0	14050470173.0	0.0	0.0	102025892.0	0.007261386	144.0	145.0	144.0	150.0	150.0	150.0	39.3	290.6	113.2	46528386.0	1812943.0	61115.0	1558436.0	94.7	100.0	98.25508937795938	0.0	94.71474710640564	100.0	0.0	14.715453327004552	0.0
MHW325-RG	98014878.0	0.0	98014878.0	1.0	49189730.0	48825148.0	98014878.0	96381208.0	0.0	93046072.0	98014878.0	0.0	13624478.0	0.0	1010012.0	0.0	14202428076.0	7153113982.0	7049314094.0	14202428076.0	13554742365.0	0.0	0.0	96976101.0	0.007154404	144.0	145.0	144.0	150.0	150.0	150.0	39.4	285.0	109.4	44793508.0	1911533.0	56520.0	1429043.0	94.9	100.0	98.3332428368681	0.0	94.93055941976482	100.0	0.0	13.900418260990948	0.0
MHW326-RG	86114640.0	0.0	86114640.0	1.0	43245665.0	42868975.0	86114640.0	84619930.0	0.0	81592134.0	86114640.0	0.0	11214397.0	0.0	925903.0	0.0	12478615168.0	6285971156.0	6192644012.0	12478615168.0	11957438345.0	0.0	0.0	86695435.0	0.007250335	144.0	145.0	144.0	150.0	150.0	150.0	39.4	300.6	117.9	39438339.0	1537572.0	53236.0	1280818.0	94.7	100.0	98.2642788729071	0.0	94.7482727675573	100.0	0.0	13.02263703361008	0.0
MHW327-RG	86759052.0	0.0	86759052.0	1.0	43549468.0	43209584.0	86759052.0	85322746.0	0.0	82268454.0	86759052.0	0.0	12841789.0	0.0	969800.0	0.0	12532610107.0	6310819186.0	6221790921.0	12532610107.0	11941138429.0	0.0	0.0	88660238.0	0.007424773	144.0	145.0	144.0	150.0	150.0	150.0	39.4	283.6	114.7	39300679.0	2001450.0	52078.0	1307166.0	94.8	100.0	98.34448859584127	0.0	94.8240582435133	100.0	0.0	14.801670493126181	0.0
MHW328-RG	88326605.0	0.0	88326605.0	1.0	44344048.0	43982557.0	88326605.0	86643682.0	0.0	77442412.0	88326605.0	0.0	15189496.0	0.0	3888186.0	0.0	12786359311.0	6436092341.0	6350266970.0	12786359311.0	11785417691.0	0.0	0.0	372007813.0	0.03156509	144.0	145.0	144.0	150.0	150.0	150.0	39.4	292.3	231.4	36810713.0	2461281.0	163340.0	3886507.0	87.7	100.0	98.09465902148055	0.0	87.6773334602864	100.0	0.0	17.19696573869221	0.0
MHW329-RG	101997254.0	0.0	101997254.0	1.0	51183289.0	50813965.0	101997254.0	100391032.0	0.0	96975682.0	101997254.0	0.0	14908295.0	0.0	1078645.0	0.0	14729330147.0	7411228822.0	7318101325.0	14729330147.0	14048303153.0	0.0	0.0	100407689.0	0.007147318	144.0	145.0	144.0	150.0	150.0	150.0	39.4	276.2	110.7	46179972.0	2492881.0	57572.0	1465091.0	95.1	100.0	98.42523015374512	0.0	95.07675765467177	100.0	0.0	14.616368985776813	0.0
MHW330-RG	88784006.0	0.0	88784006.0	1.0	44538745.0	44245261.0	88784006.0	87422658.0	0.0	84236528.0	88784006.0	0.0	14337455.0	0.0	1020293.0	0.0	12795554762.0	6434853544.0	6360701218.0	12795554762.0	12172340738.0	0.0	0.0	88372213.0	0.007260084	144.0	144.0	144.0	150.0	150.0	150.0	39.4	268.9	106.7	39987293.0	2294253.0	51164.0	1378619.0	94.9	100.0	98.46667427914888	0.0	94.87804368728304	100.0	0.0	16.14869124062728	0.0
